id,path,label
281,http://localhost/SearchEngine/reverse_image_search/train/scabbard/n04141327_7579.JPEG,scabbard
282,http://localhost/SearchEngine/reverse_image_search/train/scabbard/n04141327_5280.JPEG,scabbard
283,http://localhost/SearchEngine/reverse_image_search/train/scabbard/n04141327_15760.JPEG,scabbard
284,http://localhost/SearchEngine/reverse_image_search/train/scabbard/n04141327_3742.JPEG,scabbard
285,http://localhost/SearchEngine/reverse_image_search/train/scabbard/n04141327_2293.JPEG,scabbard
286,http://localhost/SearchEngine/reverse_image_search/train/scabbard/n04141327_736.JPEG,scabbard
287,http://localhost/SearchEngine/reverse_image_search/train/scabbard/n04141327_7195.JPEG,scabbard
288,http://localhost/SearchEngine/reverse_image_search/train/scabbard/n04141327_8694.JPEG,scabbard
289,http://localhost/SearchEngine/reverse_image_search/train/scabbard/n04141327_205.JPEG,scabbard
290,http://localhost/SearchEngine/reverse_image_search/train/steel_arch_bridge/n04311004_2061.JPEG,steel_arch_bridge
291,http://localhost/SearchEngine/reverse_image_search/train/steel_arch_bridge/n04311004_3754.JPEG,steel_arch_bridge
292,http://localhost/SearchEngine/reverse_image_search/train/steel_arch_bridge/n04311004_5455.JPEG,steel_arch_bridge
293,http://localhost/SearchEngine/reverse_image_search/train/steel_arch_bridge/n04311004_1657.JPEG,steel_arch_bridge
294,http://localhost/SearchEngine/reverse_image_search/train/steel_arch_bridge/n04311004_5405.JPEG,steel_arch_bridge
295,http://localhost/SearchEngine/reverse_image_search/train/steel_arch_bridge/n04311004_852.JPEG,steel_arch_bridge
296,http://localhost/SearchEngine/reverse_image_search/train/steel_arch_bridge/n04311004_39.JPEG,steel_arch_bridge
297,http://localhost/SearchEngine/reverse_image_search/train/steel_arch_bridge/n04311004_1649.JPEG,steel_arch_bridge
298,http://localhost/SearchEngine/reverse_image_search/train/steel_arch_bridge/n04311004_1868.JPEG,steel_arch_bridge
299,http://localhost/SearchEngine/reverse_image_search/train/steel_arch_bridge/n04311004_2606.JPEG,steel_arch_bridge
300,http://localhost/SearchEngine/reverse_image_search/train/can_opener/n02951585_24554.JPEG,can_opener
301,http://localhost/SearchEngine/reverse_image_search/train/can_opener/n02951585_8886.JPEG,can_opener
302,http://localhost/SearchEngine/reverse_image_search/train/can_opener/n02951585_21861.JPEG,can_opener
303,http://localhost/SearchEngine/reverse_image_search/train/can_opener/n02951585_2273.JPEG,can_opener
304,http://localhost/SearchEngine/reverse_image_search/train/can_opener/n02951585_2656.JPEG,can_opener
305,http://localhost/SearchEngine/reverse_image_search/train/can_opener/n02951585_24077.JPEG,can_opener
306,http://localhost/SearchEngine/reverse_image_search/train/can_opener/n02951585_32431.JPEG,can_opener
307,http://localhost/SearchEngine/reverse_image_search/train/can_opener/n02951585_11577.JPEG,can_opener
308,http://localhost/SearchEngine/reverse_image_search/train/can_opener/n02951585_20022.JPEG,can_opener
309,http://localhost/SearchEngine/reverse_image_search/train/can_opener/n02951585_26678.JPEG,can_opener
310,http://localhost/SearchEngine/reverse_image_search/train/harmonica/n03494278_32453.JPEG,harmonica
311,http://localhost/SearchEngine/reverse_image_search/train/harmonica/n03494278_29999.JPEG,harmonica
312,http://localhost/SearchEngine/reverse_image_search/train/harmonica/n03494278_28699.JPEG,harmonica
313,http://localhost/SearchEngine/reverse_image_search/train/harmonica/n03494278_36127.JPEG,harmonica
314,http://localhost/SearchEngine/reverse_image_search/train/harmonica/n03494278_30921.JPEG,harmonica
315,http://localhost/SearchEngine/reverse_image_search/train/harmonica/n03494278_44048.JPEG,harmonica
316,http://localhost/SearchEngine/reverse_image_search/train/harmonica/n03494278_40195.JPEG,harmonica
317,http://localhost/SearchEngine/reverse_image_search/train/harmonica/n03494278_38208.JPEG,harmonica
318,http://localhost/SearchEngine/reverse_image_search/train/harmonica/n03494278_22412.JPEG,harmonica
319,http://localhost/SearchEngine/reverse_image_search/train/harmonica/n03494278_1217.JPEG,harmonica
320,http://localhost/SearchEngine/reverse_image_search/train/pizza/n07873807_3782.JPEG,pizza
321,http://localhost/SearchEngine/reverse_image_search/train/pizza/n07873807_8160.JPEG,pizza
322,http://localhost/SearchEngine/reverse_image_search/train/pizza/n07873807_11460.JPEG,pizza
323,http://localhost/SearchEngine/reverse_image_search/train/pizza/n07873807_10533.JPEG,pizza
324,http://localhost/SearchEngine/reverse_image_search/train/pizza/n07873807_16319.JPEG,pizza
325,http://localhost/SearchEngine/reverse_image_search/train/pizza/n07873807_18099.JPEG,pizza
326,http://localhost/SearchEngine/reverse_image_search/train/pizza/n07873807_17663.JPEG,pizza
327,http://localhost/SearchEngine/reverse_image_search/train/pizza/n07873807_17467.JPEG,pizza
328,http://localhost/SearchEngine/reverse_image_search/train/pizza/n07873807_14045.JPEG,pizza
329,http://localhost/SearchEngine/reverse_image_search/train/pizza/n07873807_13842.JPEG,pizza
330,http://localhost/SearchEngine/reverse_image_search/train/junco/n01534433_28407.JPEG,junco
331,http://localhost/SearchEngine/reverse_image_search/train/junco/n01534433_8422.JPEG,junco
332,http://localhost/SearchEngine/reverse_image_search/train/junco/n01534433_20889.JPEG,junco
333,http://localhost/SearchEngine/reverse_image_search/train/junco/n01534433_7360.JPEG,junco
334,http://localhost/SearchEngine/reverse_image_search/train/junco/n01534433_14639.JPEG,junco
335,http://localhost/SearchEngine/reverse_image_search/train/junco/n01534433_2419.JPEG,junco
336,http://localhost/SearchEngine/reverse_image_search/train/junco/n01534433_15198.JPEG,junco
337,http://localhost/SearchEngine/reverse_image_search/train/junco/n01534433_10643.JPEG,junco
338,http://localhost/SearchEngine/reverse_image_search/train/junco/n01534433_8763.JPEG,junco
339,http://localhost/SearchEngine/reverse_image_search/train/junco/n01534433_1645.JPEG,junco
340,http://localhost/SearchEngine/reverse_image_search/train/oxcart/n03868242_6801.JPEG,oxcart
341,http://localhost/SearchEngine/reverse_image_search/train/oxcart/n03868242_3999.JPEG,oxcart
342,http://localhost/SearchEngine/reverse_image_search/train/oxcart/n03868242_12798.JPEG,oxcart
343,http://localhost/SearchEngine/reverse_image_search/train/oxcart/n03868242_5356.JPEG,oxcart
344,http://localhost/SearchEngine/reverse_image_search/train/oxcart/n03868242_7773.JPEG,oxcart
345,http://localhost/SearchEngine/reverse_image_search/train/oxcart/n03868242_8299.JPEG,oxcart
346,http://localhost/SearchEngine/reverse_image_search/train/oxcart/n03868242_5332.JPEG,oxcart
347,http://localhost/SearchEngine/reverse_image_search/train/oxcart/n03868242_2434.JPEG,oxcart
348,http://localhost/SearchEngine/reverse_image_search/train/oxcart/n03868242_2688.JPEG,oxcart
349,http://localhost/SearchEngine/reverse_image_search/train/oxcart/n03868242_10994.JPEG,oxcart
350,http://localhost/SearchEngine/reverse_image_search/train/vine_snake/n01739381_6957.JPEG,vine_snake
351,http://localhost/SearchEngine/reverse_image_search/train/vine_snake/n01739381_5304.JPEG,vine_snake
352,http://localhost/SearchEngine/reverse_image_search/train/vine_snake/n01739381_8415.JPEG,vine_snake
353,http://localhost/SearchEngine/reverse_image_search/train/vine_snake/n01739381_5091.JPEG,vine_snake
354,http://localhost/SearchEngine/reverse_image_search/train/vine_snake/n01739381_5377.JPEG,vine_snake
355,http://localhost/SearchEngine/reverse_image_search/train/vine_snake/n01739381_8940.JPEG,vine_snake
356,http://localhost/SearchEngine/reverse_image_search/train/vine_snake/n01739381_4075.JPEG,vine_snake
357,http://localhost/SearchEngine/reverse_image_search/train/vine_snake/n01739381_5245.JPEG,vine_snake
358,http://localhost/SearchEngine/reverse_image_search/train/vine_snake/n01739381_5263.JPEG,vine_snake
359,http://localhost/SearchEngine/reverse_image_search/train/vine_snake/n01739381_8285.JPEG,vine_snake
360,http://localhost/SearchEngine/reverse_image_search/train/orange/n07747607_18447.JPEG,orange
361,http://localhost/SearchEngine/reverse_image_search/train/orange/n07747607_8647.JPEG,orange
362,http://localhost/SearchEngine/reverse_image_search/train/orange/n07747607_3088.JPEG,orange
363,http://localhost/SearchEngine/reverse_image_search/train/orange/n07747607_10110.JPEG,orange
364,http://localhost/SearchEngine/reverse_image_search/train/orange/n07747607_41539.JPEG,orange
365,http://localhost/SearchEngine/reverse_image_search/train/orange/n07747607_11140.JPEG,orange
366,http://localhost/SearchEngine/reverse_image_search/train/orange/n07747607_11283.JPEG,orange
367,http://localhost/SearchEngine/reverse_image_search/train/orange/n07747607_67457.JPEG,orange
368,http://localhost/SearchEngine/reverse_image_search/train/orange/n07747607_24556.JPEG,orange
369,http://localhost/SearchEngine/reverse_image_search/train/orange/n07747607_2102.JPEG,orange
370,http://localhost/SearchEngine/reverse_image_search/train/tub/n04493381_11325.JPEG,tub
371,http://localhost/SearchEngine/reverse_image_search/train/tub/n04493381_3606.JPEG,tub
372,http://localhost/SearchEngine/reverse_image_search/train/tub/n04493381_2512.JPEG,tub
373,http://localhost/SearchEngine/reverse_image_search/train/tub/n04493381_4746.JPEG,tub
374,http://localhost/SearchEngine/reverse_image_search/train/tub/n04493381_20052.JPEG,tub
375,http://localhost/SearchEngine/reverse_image_search/train/tub/n04493381_42891.JPEG,tub
376,http://localhost/SearchEngine/reverse_image_search/train/tub/n04493381_75991.JPEG,tub
377,http://localhost/SearchEngine/reverse_image_search/train/tub/n04493381_14968.JPEG,tub
378,http://localhost/SearchEngine/reverse_image_search/train/tub/n04493381_14741.JPEG,tub
379,http://localhost/SearchEngine/reverse_image_search/train/tub/n04493381_294.JPEG,tub
380,http://localhost/SearchEngine/reverse_image_search/train/black_widow/n01774384_11467.JPEG,black_widow
381,http://localhost/SearchEngine/reverse_image_search/train/black_widow/n01774384_20649.JPEG,black_widow
382,http://localhost/SearchEngine/reverse_image_search/train/black_widow/n01774384_1624.JPEG,black_widow
383,http://localhost/SearchEngine/reverse_image_search/train/black_widow/n01774384_103.JPEG,black_widow
384,http://localhost/SearchEngine/reverse_image_search/train/black_widow/n01774384_816.JPEG,black_widow
385,http://localhost/SearchEngine/reverse_image_search/train/black_widow/n01774384_14123.JPEG,black_widow
386,http://localhost/SearchEngine/reverse_image_search/train/black_widow/n01774384_15360.JPEG,black_widow
387,http://localhost/SearchEngine/reverse_image_search/train/black_widow/n01774384_15871.JPEG,black_widow
388,http://localhost/SearchEngine/reverse_image_search/train/black_widow/n01774384_6247.JPEG,black_widow
389,http://localhost/SearchEngine/reverse_image_search/train/black_widow/n01774384_14555.JPEG,black_widow
390,http://localhost/SearchEngine/reverse_image_search/train/holster/n03527444_11096.JPEG,holster
391,http://localhost/SearchEngine/reverse_image_search/train/holster/n03527444_20303.JPEG,holster
392,http://localhost/SearchEngine/reverse_image_search/train/holster/n03527444_8155.JPEG,holster
393,http://localhost/SearchEngine/reverse_image_search/train/holster/n03527444_11055.JPEG,holster
394,http://localhost/SearchEngine/reverse_image_search/train/holster/n03527444_693.JPEG,holster
395,http://localhost/SearchEngine/reverse_image_search/train/holster/n03527444_18529.JPEG,holster
396,http://localhost/SearchEngine/reverse_image_search/train/holster/n03527444_26895.JPEG,holster
397,http://localhost/SearchEngine/reverse_image_search/train/holster/n03527444_1273.JPEG,holster
398,http://localhost/SearchEngine/reverse_image_search/train/holster/n03527444_4695.JPEG,holster
399,http://localhost/SearchEngine/reverse_image_search/train/holster/n03527444_1270.JPEG,holster
400,http://localhost/SearchEngine/reverse_image_search/train/guillotine/n03467068_11806.JPEG,guillotine
401,http://localhost/SearchEngine/reverse_image_search/train/guillotine/n03467068_7645.JPEG,guillotine
402,http://localhost/SearchEngine/reverse_image_search/train/guillotine/n03467068_12566.JPEG,guillotine
403,http://localhost/SearchEngine/reverse_image_search/train/guillotine/n03467068_27478.JPEG,guillotine
404,http://localhost/SearchEngine/reverse_image_search/train/guillotine/n03467068_8369.JPEG,guillotine
405,http://localhost/SearchEngine/reverse_image_search/train/guillotine/n03467068_8323.JPEG,guillotine
406,http://localhost/SearchEngine/reverse_image_search/train/guillotine/n03467068_27538.JPEG,guillotine
407,http://localhost/SearchEngine/reverse_image_search/train/guillotine/n03467068_11567.JPEG,guillotine
408,http://localhost/SearchEngine/reverse_image_search/train/guillotine/n03467068_9387.JPEG,guillotine
409,http://localhost/SearchEngine/reverse_image_search/train/guillotine/n03467068_6095.JPEG,guillotine
410,http://localhost/SearchEngine/reverse_image_search/train/capuchin/n02492035_6519.JPEG,capuchin
411,http://localhost/SearchEngine/reverse_image_search/train/capuchin/n02492035_6886.JPEG,capuchin
412,http://localhost/SearchEngine/reverse_image_search/train/capuchin/n02492035_3368.JPEG,capuchin
413,http://localhost/SearchEngine/reverse_image_search/train/capuchin/n02492035_2004.JPEG,capuchin
414,http://localhost/SearchEngine/reverse_image_search/train/capuchin/n02492035_16730.JPEG,capuchin
415,http://localhost/SearchEngine/reverse_image_search/train/capuchin/n02492035_1540.JPEG,capuchin
416,http://localhost/SearchEngine/reverse_image_search/train/capuchin/n02492035_9238.JPEG,capuchin
417,http://localhost/SearchEngine/reverse_image_search/train/capuchin/n02492035_16843.JPEG,capuchin
418,http://localhost/SearchEngine/reverse_image_search/train/capuchin/n02492035_4327.JPEG,capuchin
419,http://localhost/SearchEngine/reverse_image_search/train/capuchin/n02492035_12948.JPEG,capuchin
420,http://localhost/SearchEngine/reverse_image_search/train/theater_curtain/n04418357_2763.JPEG,theater_curtain
421,http://localhost/SearchEngine/reverse_image_search/train/theater_curtain/n04418357_3797.JPEG,theater_curtain
422,http://localhost/SearchEngine/reverse_image_search/train/theater_curtain/n04418357_10216.JPEG,theater_curtain
423,http://localhost/SearchEngine/reverse_image_search/train/theater_curtain/n04418357_2340.JPEG,theater_curtain
424,http://localhost/SearchEngine/reverse_image_search/train/theater_curtain/n04418357_15897.JPEG,theater_curtain
425,http://localhost/SearchEngine/reverse_image_search/train/theater_curtain/n04418357_13381.JPEG,theater_curtain
426,http://localhost/SearchEngine/reverse_image_search/train/theater_curtain/n04418357_7252.JPEG,theater_curtain
427,http://localhost/SearchEngine/reverse_image_search/train/theater_curtain/n04418357_5013.JPEG,theater_curtain
428,http://localhost/SearchEngine/reverse_image_search/train/theater_curtain/n04418357_5669.JPEG,theater_curtain
429,http://localhost/SearchEngine/reverse_image_search/train/theater_curtain/n04418357_27939.JPEG,theater_curtain
430,http://localhost/SearchEngine/reverse_image_search/train/castle/n02980441_4309.JPEG,castle
431,http://localhost/SearchEngine/reverse_image_search/train/castle/n02980441_2252.JPEG,castle
432,http://localhost/SearchEngine/reverse_image_search/train/castle/n02980441_2971.JPEG,castle
433,http://localhost/SearchEngine/reverse_image_search/train/castle/n02980441_2391.JPEG,castle
434,http://localhost/SearchEngine/reverse_image_search/train/castle/n02980441_16692.JPEG,castle
435,http://localhost/SearchEngine/reverse_image_search/train/castle/n02980441_5253.JPEG,castle
436,http://localhost/SearchEngine/reverse_image_search/train/castle/n02980441_1399.JPEG,castle
437,http://localhost/SearchEngine/reverse_image_search/train/castle/n02980441_11635.JPEG,castle
438,http://localhost/SearchEngine/reverse_image_search/train/castle/n02980441_9457.JPEG,castle
439,http://localhost/SearchEngine/reverse_image_search/train/castle/n02980441_37573.JPEG,castle
440,http://localhost/SearchEngine/reverse_image_search/train/yawl/n04612504_15562.JPEG,yawl
441,http://localhost/SearchEngine/reverse_image_search/train/yawl/n04612504_8235.JPEG,yawl
442,http://localhost/SearchEngine/reverse_image_search/train/yawl/n04612504_34550.JPEG,yawl
443,http://localhost/SearchEngine/reverse_image_search/train/yawl/n04612504_2395.JPEG,yawl
444,http://localhost/SearchEngine/reverse_image_search/train/yawl/n04612504_186.JPEG,yawl
445,http://localhost/SearchEngine/reverse_image_search/train/yawl/n04612504_7540.JPEG,yawl
446,http://localhost/SearchEngine/reverse_image_search/train/yawl/n04612504_8245.JPEG,yawl
447,http://localhost/SearchEngine/reverse_image_search/train/yawl/n04612504_10666.JPEG,yawl
448,http://localhost/SearchEngine/reverse_image_search/train/yawl/n04612504_8870.JPEG,yawl
449,http://localhost/SearchEngine/reverse_image_search/train/yawl/n04612504_27200.JPEG,yawl
450,http://localhost/SearchEngine/reverse_image_search/train/toyshop/n04462240_3125.JPEG,toyshop
451,http://localhost/SearchEngine/reverse_image_search/train/toyshop/n04462240_10500.JPEG,toyshop
452,http://localhost/SearchEngine/reverse_image_search/train/toyshop/n04462240_11243.JPEG,toyshop
453,http://localhost/SearchEngine/reverse_image_search/train/toyshop/n04462240_9345.JPEG,toyshop
454,http://localhost/SearchEngine/reverse_image_search/train/toyshop/n04462240_7857.JPEG,toyshop
455,http://localhost/SearchEngine/reverse_image_search/train/toyshop/n04462240_19758.JPEG,toyshop
456,http://localhost/SearchEngine/reverse_image_search/train/toyshop/n04462240_10881.JPEG,toyshop
457,http://localhost/SearchEngine/reverse_image_search/train/toyshop/n04462240_9378.JPEG,toyshop
458,http://localhost/SearchEngine/reverse_image_search/train/toyshop/n04462240_10035.JPEG,toyshop
459,http://localhost/SearchEngine/reverse_image_search/train/toyshop/n04462240_20602.JPEG,toyshop
460,http://localhost/SearchEngine/reverse_image_search/train/meat_loaf/n07871810_6975.JPEG,meat_loaf
461,http://localhost/SearchEngine/reverse_image_search/train/meat_loaf/n07871810_16025.JPEG,meat_loaf
462,http://localhost/SearchEngine/reverse_image_search/train/meat_loaf/n07871810_14754.JPEG,meat_loaf
463,http://localhost/SearchEngine/reverse_image_search/train/meat_loaf/n07871810_13375.JPEG,meat_loaf
464,http://localhost/SearchEngine/reverse_image_search/train/meat_loaf/n07871810_4095.JPEG,meat_loaf
465,http://localhost/SearchEngine/reverse_image_search/train/meat_loaf/n07871810_2072.JPEG,meat_loaf
466,http://localhost/SearchEngine/reverse_image_search/train/meat_loaf/n07871810_26759.JPEG,meat_loaf
467,http://localhost/SearchEngine/reverse_image_search/train/meat_loaf/n07871810_14521.JPEG,meat_loaf
468,http://localhost/SearchEngine/reverse_image_search/train/meat_loaf/n07871810_3404.JPEG,meat_loaf
469,http://localhost/SearchEngine/reverse_image_search/train/meat_loaf/n07871810_5636.JPEG,meat_loaf
470,http://localhost/SearchEngine/reverse_image_search/train/cornet/n03110669_113223.JPEG,cornet
471,http://localhost/SearchEngine/reverse_image_search/train/cornet/n03110669_96496.JPEG,cornet
472,http://localhost/SearchEngine/reverse_image_search/train/cornet/n03110669_96993.JPEG,cornet
473,http://localhost/SearchEngine/reverse_image_search/train/cornet/n03110669_109985.JPEG,cornet
474,http://localhost/SearchEngine/reverse_image_search/train/cornet/n03110669_116887.JPEG,cornet
475,http://localhost/SearchEngine/reverse_image_search/train/cornet/n03110669_14570.JPEG,cornet
476,http://localhost/SearchEngine/reverse_image_search/train/cornet/n03110669_95746.JPEG,cornet
477,http://localhost/SearchEngine/reverse_image_search/train/cornet/n03110669_90417.JPEG,cornet
478,http://localhost/SearchEngine/reverse_image_search/train/cornet/n03110669_90221.JPEG,cornet
479,http://localhost/SearchEngine/reverse_image_search/train/cornet/n03110669_26855.JPEG,cornet
480,http://localhost/SearchEngine/reverse_image_search/train/American_egret/n02009912_16896.JPEG,American_egret
481,http://localhost/SearchEngine/reverse_image_search/train/American_egret/n02009912_13895.JPEG,American_egret
482,http://localhost/SearchEngine/reverse_image_search/train/American_egret/n02009912_7609.JPEG,American_egret
483,http://localhost/SearchEngine/reverse_image_search/train/American_egret/n02009912_1358.JPEG,American_egret
484,http://localhost/SearchEngine/reverse_image_search/train/American_egret/n02009912_36395.JPEG,American_egret
485,http://localhost/SearchEngine/reverse_image_search/train/American_egret/n02009912_4403.JPEG,American_egret
486,http://localhost/SearchEngine/reverse_image_search/train/American_egret/n02009912_5700.JPEG,American_egret
487,http://localhost/SearchEngine/reverse_image_search/train/American_egret/n02009912_8563.JPEG,American_egret
488,http://localhost/SearchEngine/reverse_image_search/train/American_egret/n02009912_15872.JPEG,American_egret
489,http://localhost/SearchEngine/reverse_image_search/train/American_egret/n02009912_26245.JPEG,American_egret
490,http://localhost/SearchEngine/reverse_image_search/train/basketball/n02802426_8222.JPEG,basketball
491,http://localhost/SearchEngine/reverse_image_search/train/basketball/n02802426_3881.JPEG,basketball
492,http://localhost/SearchEngine/reverse_image_search/train/basketball/n02802426_12191.JPEG,basketball
493,http://localhost/SearchEngine/reverse_image_search/train/basketball/n02802426_12782.JPEG,basketball
494,http://localhost/SearchEngine/reverse_image_search/train/basketball/n02802426_10137.JPEG,basketball
495,http://localhost/SearchEngine/reverse_image_search/train/basketball/n02802426_9952.JPEG,basketball
496,http://localhost/SearchEngine/reverse_image_search/train/basketball/n02802426_26718.JPEG,basketball
497,http://localhost/SearchEngine/reverse_image_search/train/basketball/n02802426_7726.JPEG,basketball
498,http://localhost/SearchEngine/reverse_image_search/train/basketball/n02802426_24958.JPEG,basketball
499,http://localhost/SearchEngine/reverse_image_search/train/basketball/n02802426_7656.JPEG,basketball
500,http://localhost/SearchEngine/reverse_image_search/train/Doberman/n02107142_49242.JPEG,Doberman
501,http://localhost/SearchEngine/reverse_image_search/train/Doberman/n02107142_47697.JPEG,Doberman
502,http://localhost/SearchEngine/reverse_image_search/train/Doberman/n02107142_24759.JPEG,Doberman
503,http://localhost/SearchEngine/reverse_image_search/train/Doberman/n02107142_1596.JPEG,Doberman
504,http://localhost/SearchEngine/reverse_image_search/train/Doberman/n02107142_3654.JPEG,Doberman
505,http://localhost/SearchEngine/reverse_image_search/train/Doberman/n02107142_14933.JPEG,Doberman
506,http://localhost/SearchEngine/reverse_image_search/train/Doberman/n02107142_4753.JPEG,Doberman
507,http://localhost/SearchEngine/reverse_image_search/train/Doberman/n02107142_32921.JPEG,Doberman
508,http://localhost/SearchEngine/reverse_image_search/train/Doberman/n02107142_3428.JPEG,Doberman
509,http://localhost/SearchEngine/reverse_image_search/train/Doberman/n02107142_10381.JPEG,Doberman
510,http://localhost/SearchEngine/reverse_image_search/train/barn_spider/n01773549_5064.JPEG,barn_spider
511,http://localhost/SearchEngine/reverse_image_search/train/barn_spider/n01773549_701.JPEG,barn_spider
512,http://localhost/SearchEngine/reverse_image_search/train/barn_spider/n01773549_6669.JPEG,barn_spider
513,http://localhost/SearchEngine/reverse_image_search/train/barn_spider/n01773549_711.JPEG,barn_spider
514,http://localhost/SearchEngine/reverse_image_search/train/barn_spider/n01773549_2675.JPEG,barn_spider
515,http://localhost/SearchEngine/reverse_image_search/train/barn_spider/n01773549_2680.JPEG,barn_spider
516,http://localhost/SearchEngine/reverse_image_search/train/barn_spider/n01773549_7649.JPEG,barn_spider
517,http://localhost/SearchEngine/reverse_image_search/train/barn_spider/n01773549_6399.JPEG,barn_spider
518,http://localhost/SearchEngine/reverse_image_search/train/barn_spider/n01773549_4242.JPEG,barn_spider
519,http://localhost/SearchEngine/reverse_image_search/train/barn_spider/n01773549_10106.JPEG,barn_spider
520,http://localhost/SearchEngine/reverse_image_search/train/ski_mask/n04229816_6821.JPEG,ski_mask
521,http://localhost/SearchEngine/reverse_image_search/train/ski_mask/n04229816_2711.JPEG,ski_mask
522,http://localhost/SearchEngine/reverse_image_search/train/ski_mask/n04229816_10284.JPEG,ski_mask
523,http://localhost/SearchEngine/reverse_image_search/train/ski_mask/n04229816_651.JPEG,ski_mask
524,http://localhost/SearchEngine/reverse_image_search/train/ski_mask/n04229816_1455.JPEG,ski_mask
525,http://localhost/SearchEngine/reverse_image_search/train/ski_mask/n04229816_10630.JPEG,ski_mask
526,http://localhost/SearchEngine/reverse_image_search/train/ski_mask/n04229816_1710.JPEG,ski_mask
527,http://localhost/SearchEngine/reverse_image_search/train/ski_mask/n04229816_2060.JPEG,ski_mask
528,http://localhost/SearchEngine/reverse_image_search/train/ski_mask/n04229816_2536.JPEG,ski_mask
529,http://localhost/SearchEngine/reverse_image_search/train/ski_mask/n04229816_15865.JPEG,ski_mask
530,http://localhost/SearchEngine/reverse_image_search/train/wombat/n01883070_4202.JPEG,wombat
531,http://localhost/SearchEngine/reverse_image_search/train/wombat/n01883070_3170.JPEG,wombat
532,http://localhost/SearchEngine/reverse_image_search/train/wombat/n01883070_1689.JPEG,wombat
533,http://localhost/SearchEngine/reverse_image_search/train/wombat/n01883070_1013.JPEG,wombat
534,http://localhost/SearchEngine/reverse_image_search/train/wombat/n01883070_809.JPEG,wombat
535,http://localhost/SearchEngine/reverse_image_search/train/wombat/n01883070_2167.JPEG,wombat
536,http://localhost/SearchEngine/reverse_image_search/train/wombat/n01883070_7363.JPEG,wombat
537,http://localhost/SearchEngine/reverse_image_search/train/wombat/n01883070_7142.JPEG,wombat
538,http://localhost/SearchEngine/reverse_image_search/train/wombat/n01883070_7273.JPEG,wombat
539,http://localhost/SearchEngine/reverse_image_search/train/wombat/n01883070_26704.JPEG,wombat
540,http://localhost/SearchEngine/reverse_image_search/train/bullet_train/n02917067_1400.JPEG,bullet_train
541,http://localhost/SearchEngine/reverse_image_search/train/bullet_train/n02917067_5222.JPEG,bullet_train
542,http://localhost/SearchEngine/reverse_image_search/train/bullet_train/n02917067_12752.JPEG,bullet_train
543,http://localhost/SearchEngine/reverse_image_search/train/bullet_train/n02917067_7539.JPEG,bullet_train
544,http://localhost/SearchEngine/reverse_image_search/train/bullet_train/n02917067_3151.JPEG,bullet_train
545,http://localhost/SearchEngine/reverse_image_search/train/bullet_train/n02917067_18140.JPEG,bullet_train
546,http://localhost/SearchEngine/reverse_image_search/train/bullet_train/n02917067_18877.JPEG,bullet_train
547,http://localhost/SearchEngine/reverse_image_search/train/bullet_train/n02917067_13196.JPEG,bullet_train
548,http://localhost/SearchEngine/reverse_image_search/train/bullet_train/n02917067_4363.JPEG,bullet_train
549,http://localhost/SearchEngine/reverse_image_search/train/bullet_train/n02917067_12974.JPEG,bullet_train
550,http://localhost/SearchEngine/reverse_image_search/train/combination_lock/n03075370_692.JPEG,combination_lock
551,http://localhost/SearchEngine/reverse_image_search/train/combination_lock/n03075370_8983.JPEG,combination_lock
552,http://localhost/SearchEngine/reverse_image_search/train/combination_lock/n03075370_10043.JPEG,combination_lock
553,http://localhost/SearchEngine/reverse_image_search/train/combination_lock/n03075370_17182.JPEG,combination_lock
554,http://localhost/SearchEngine/reverse_image_search/train/combination_lock/n03075370_4191.JPEG,combination_lock
555,http://localhost/SearchEngine/reverse_image_search/train/combination_lock/n03075370_2458.JPEG,combination_lock
556,http://localhost/SearchEngine/reverse_image_search/train/combination_lock/n03075370_10465.JPEG,combination_lock
557,http://localhost/SearchEngine/reverse_image_search/train/combination_lock/n03075370_2495.JPEG,combination_lock
558,http://localhost/SearchEngine/reverse_image_search/train/combination_lock/n03075370_9291.JPEG,combination_lock
559,http://localhost/SearchEngine/reverse_image_search/train/combination_lock/n03075370_5574.JPEG,combination_lock
560,http://localhost/SearchEngine/reverse_image_search/train/hen-of-the-woods/n13052670_908.JPEG,hen-of-the-woods
561,http://localhost/SearchEngine/reverse_image_search/train/hen-of-the-woods/n13052670_10745.JPEG,hen-of-the-woods
562,http://localhost/SearchEngine/reverse_image_search/train/hen-of-the-woods/n13052670_9006.JPEG,hen-of-the-woods
563,http://localhost/SearchEngine/reverse_image_search/train/hen-of-the-woods/n13052670_10016.JPEG,hen-of-the-woods
564,http://localhost/SearchEngine/reverse_image_search/train/hen-of-the-woods/n13052670_3174.JPEG,hen-of-the-woods
565,http://localhost/SearchEngine/reverse_image_search/train/hen-of-the-woods/n13052670_2293.JPEG,hen-of-the-woods
566,http://localhost/SearchEngine/reverse_image_search/train/hen-of-the-woods/n13052670_7351.JPEG,hen-of-the-woods
567,http://localhost/SearchEngine/reverse_image_search/train/hen-of-the-woods/n13052670_4393.JPEG,hen-of-the-woods
568,http://localhost/SearchEngine/reverse_image_search/train/hen-of-the-woods/n13052670_11022.JPEG,hen-of-the-woods
569,http://localhost/SearchEngine/reverse_image_search/train/hen-of-the-woods/n13052670_7510.JPEG,hen-of-the-woods
